대우,,,,NNP,*,F,대우,*,*,*,*
구글,,,,NNP,*,T,구글,*,*,*,*
도로,0,0,0,NNP,*,F,도로,*,*,*,*
점찍기,0,0,0,NNG,*,F,점찍기,*,*,*,*
충전구,0,0,0,NNG,*,F,충전구,*,*,*,*
세그멘테이션,0,0,0,NNG,*,T,세그멘테이션,*,*,*,*
이동체,0,0,0,NNG,*,F,이동체,*,*,*,*
중장비,0,0,0,NNG,*,F,중장비,*,*,*,*
시멘틱,0,0,0,NNP,*,T,시멘틱,*,*,*,*
광학문자인식,0,0,0,NNG,*,T,광학문자인식,*,*,*,*
폐쇄회로카메라,0,0,0,NNG,*,F,폐쇄회로카메라,*,*,*,*
